Title,Element Name,Weight,Data Value
"Stock Clerks, Sales Floor",Speaking,844,3.5
Telecommunications Engineering Specialists,Speaking,844,3.5
"Umpires, Referees, and Other Sports Officials",Speaking,844,3.5
Veterinary Technologists and Technicians,Speaking,844,3.5
Aircraft Mechanics and Service Technicians,Speaking,844,3.38
"Ambulance Drivers and Attendants, Except Emergency Medical Technicians",Speaking,844,3.38
Architectural Drafters,Speaking,844,3.38
Audio-Visual and Multimedia Collections Specialists,Speaking,844,3.38
Avionics Technicians,Speaking,844,3.38
Barbers,Speaking,844,3.38
Baristas,Speaking,844,3.38
Bartenders,Speaking,844,3.38
Bicycle Repairers,Speaking,844,3.38
Bioinformatics Technicians,Speaking,844,3.38
"Bookkeeping, Accounting, and Auditing Clerks",Speaking,844,3.38
Broadcast Technicians,Speaking,844,3.38
"Camera Operators, Television, Video, and Motion Picture",Speaking,844,3.38
Chemical Technicians,Speaking,844,3.38
Civil Drafters,Speaking,844,3.38
Computer and Information Research Scientists,Speaking,844,3.38
Counter and Rental Clerks,Speaking,844,3.38
Couriers and Messengers,Speaking,844,3.38
Data Entry Keyers,Speaking,844,3.38
Dental Assistants,Speaking,844,3.38
"Derrick Operators, Oil and Gas",Speaking,844,3.38
"Electronic Equipment Installers and Repairers, Motor Vehicles",Speaking,844,3.38
Endoscopy Technicians,Speaking,844,3.38
Environmental Economists,Speaking,844,3.38
Environmental Engineering Technicians,Speaking,844,3.38
"Explosives Workers, Ordnance Handling Experts, and Blasters",Speaking,844,3.38
Film and Video Editors,Speaking,844,3.38
First-Line Supervisors of Housekeeping and Janitorial Workers,Speaking,844,3.38
Fitness Trainers and Aerobics Instructors,Speaking,844,3.38
Forest and Conservation Technicians,Speaking,844,3.38
Freight Forwarders,Speaking,844,3.38
Funeral Attendants,Speaking,844,3.38
Geodetic Surveyors,Speaking,844,3.38
Geographic Information Systems Technicians,Speaking,844,3.38
Geophysical Data Technicians,Speaking,844,3.38
Graphic Designers,Speaking,844,3.38
Hearing Aid Specialists,Speaking,844,3.38
"Hosts and Hostesses, Restaurant, Lounge, and Coffee Shop",Speaking,844,3.38
Insurance Policy Processing Clerks,Speaking,844,3.38
Locksmiths and Safe Repairers,Speaking,844,3.38
"Makeup Artists, Theatrical and Performance",Speaking,844,3.38
Manufactured Building and Mobile Home Installers,Speaking,844,3.38
Mechanical Engineering Technologists,Speaking,844,3.38
Medical and Clinical Laboratory Technicians,Speaking,844,3.38
Multimedia Artists and Animators,Speaking,844,3.38
Municipal Firefighters,Speaking,844,3.38
Music Composers and Arrangers,Speaking,844,3.38
Ophthalmic Medical Technicians,Speaking,844,3.38
Payroll and Timekeeping Clerks,Speaking,844,3.38
Pharmacy Aides,Speaking,844,3.38
Phlebotomists,Speaking,844,3.38
Postal Service Clerks,Speaking,844,3.38
Quality Control Analysts,Speaking,844,3.38
Recreational Vehicle Service Technicians,Speaking,844,3.38
Refrigeration Mechanics and Installers,Speaking,844,3.38
Respiratory Therapy Technicians,Speaking,844,3.38
Robotics Engineers,Speaking,844,3.38
Security and Fire Alarm Systems Installers,Speaking,844,3.38
"Shipping, Receiving, and Traffic Clerks",Speaking,844,3.38
Social Science Research Assistants,Speaking,844,3.38
"Software Developers, Applications",Speaking,844,3.38
Statistical Assistants,Speaking,844,3.38
Surveying Technicians,Speaking,844,3.38
"Telecommunications Equipment Installers and Repairers, Except Line Installers",Speaking,844,3.38
Tellers,Speaking,844,3.38
Traffic Technicians,Speaking,844,3.38
Transportation Security Screeners,Speaking,844,3.38
Video Game Designers,Speaking,844,3.38
Web Developers,Speaking,844,3.38
"Weighers, Measurers, Checkers, and Samplers, Recordkeeping",Speaking,844,3.38
Wind Energy Engineers,Speaking,844,3.38
Word Processors and Typists,Speaking,844,3.38
Audio and Video Equipment Technicians,Speaking,844,3.25
Automotive and Watercraft Service Attendants,Speaking,844,3.25
Bailiffs,Speaking,844,3.25
Cashiers,Speaking,844,3.25
Civil Engineering Technicians,Speaking,844,3.25
"Combined Food Preparation and Serving Workers, Including Fast Food",Speaking,844,3.25
Computer Network Support Specialists,Speaking,844,3.25
Computer Operators,Speaking,844,3.25
"Computer, Automated Teller, and Office Machine Repairers",Speaking,844,3.25
Costume Attendants,Speaking,844,3.25
"Counter Attendants, Cafeteria, Food Concession, and Coffee Shop",Speaking,844,3.25
"Crushing, Grinding, and Polishing Machine Setters, Operators, and Tenders",Speaking,844,3.25
Database Administrators,Speaking,844,3.25
Dietetic Technicians,Speaking,844,3.25
"Electrical and Electronics Repairers, Powerhouse, Substation, and Relay",Speaking,844,3.25
Electrical Engineering Technologists,Speaking,844,3.25
Electrical Power-Line Installers and Repairers,Speaking,844,3.25
Electro-Mechanical Technicians,Speaking,844,3.25
Electromechanical Engineering Technologists,Speaking,844,3.25
Electronics Engineering Technicians,Speaking,844,3.25
Fabric and Apparel Patternmakers,Speaking,844,3.25
Farm Equipment Mechanics and Service Technicians,Speaking,844,3.25
Forest and Conservation Workers,Speaking,844,3.25
Gaming Change Persons and Booth Cashiers,Speaking,844,3.25
Gas Plant Operators,Speaking,844,3.25
Industrial Engineering Technicians,Speaking,844,3.25
"Library Assistants, Clerical",Speaking,844,3.25
Library Technicians,Speaking,844,3.25
Mapping Technicians,Speaking,844,3.25
Mathematicians,Speaking,844,3.25
Medical and Clinical Laboratory Technologists,Speaking,844,3.25
Merchandise Displayers and Window Trimmers,Speaking,844,3.25
Non-Destructive Testing Specialists,Speaking,844,3.25
Nuclear Power Reactor Operators,Speaking,844,3.25
Nursing Assistants,Speaking,844,3.25
Personal Care Aides,Speaking,844,3.25
Photonics Engineers,Speaking,844,3.25
Radiation Therapists,Speaking,844,3.25
Radio Mechanics,Speaking,844,3.25
Robotics Technicians,Speaking,844,3.25
"Rotary Drill Operators, Oil and Gas",Speaking,844,3.25
Shampooers,Speaking,844,3.25
"Software Developers, Systems Software",Speaking,844,3.25
Solar Thermal Installers and Technicians,Speaking,844,3.25
Tax Preparers,Speaking,844,3.25
"Ushers, Lobby Attendants, and Ticket Takers",Speaking,844,3.25
Weatherization Installers and Technicians,Speaking,844,3.25
Web Administrators,Speaking,844,3.25
Wind Turbine Service Technicians,Speaking,844,3.25
Adhesive Bonding Machine Operators and Tenders,Speaking,844,3.12
Archivists,Speaking,844,3.12
Biological Technicians,Speaking,844,3.12
Bridge and Lock Tenders,Speaking,844,3.12
Bus and Truck Mechanics and Diesel Engine Specialists,Speaking,844,3.12
"Bus Drivers, School or Special Client",Speaking,844,3.12
"Bus Drivers, Transit and Intercity",Speaking,844,3.12
Butchers and Meat Cutters,Speaking,844,3.12
Cartographers and Photogrammetrists,Speaking,844,3.12
Chemical Equipment Operators and Tenders,Speaking,844,3.12
Chemical Plant and System Operators,Speaking,844,3.12
Construction Carpenters,Speaking,844,3.12
"Cooks, Institution and Cafeteria",Speaking,844,3.12
Cytotechnologists,Speaking,844,3.12
Dancers,Speaking,844,3.12
Document Management Specialists,Speaking,844,3.12
Drywall and Ceiling Tile Installers,Speaking,844,3.12
"Electrical and Electronics Repairers, Commercial and Industrial Equipment",Speaking,844,3.12
Electrical Engineering Technicians,Speaking,844,3.12
Electricians,Speaking,844,3.12
Electronic Home Entertainment Equipment Installers and Repairers,Speaking,844,3.12
Elevator Installers and Repairers,Speaking,844,3.12
Etchers and Engravers,Speaking,844,3.12
"Extruding and Forming Machine Setters, Operators, and Tenders, Synthetic and Glass Fibers",Speaking,844,3.12
"Extruding, Forming, Pressing, and Compacting Machine Setters, Operators, and Tenders",Speaking,844,3.12
"Farmworkers, Farm, Ranch, and Aquacultural Animals",Speaking,844,3.12
Fiberglass Laminators and Fabricators,Speaking,844,3.12
Fishers and Related Fishing Workers,Speaking,844,3.12
"Floor Layers, Except Carpet, Wood, and Hard Tiles",Speaking,844,3.12
Food Cooking Machine Operators and Tenders,Speaking,844,3.12
"Furnace, Kiln, Oven, Drier, and Kettle Operators and Tenders",Speaking,844,3.12
Gaming and Sports Book Writers and Runners,Speaking,844,3.12
Gem and Diamond Workers,Speaking,844,3.12
Geological Sample Test Technicians,Speaking,844,3.12
Geothermal Technicians,Speaking,844,3.12
Hazardous Materials Removal Workers,Speaking,844,3.12
Heating and Air Conditioning Mechanics and Installers,Speaking,844,3.12
Highway Maintenance Workers,Speaking,844,3.12
Histotechnologists and Histologic Technicians,Speaking,844,3.12
Hoist and Winch Operators,Speaking,844,3.12
Home Health Aides,Speaking,844,3.12
"Inspectors, Testers, Sorters, Samplers, and Weighers",Speaking,844,3.12
License Clerks,Speaking,844,3.12
Light Truck or Delivery Services Drivers,Speaking,844,3.12
Mechanical Door Repairers,Speaking,844,3.12
Mechanical Drafters,Speaking,844,3.12
Mechanical Engineers,Speaking,844,3.12
Medical Equipment Preparers,Speaking,844,3.12
"Meter Readers, Utilities",Speaking,844,3.12
Millwrights,Speaking,844,3.12
Mine Cutting and Channeling Machine Operators,Speaking,844,3.12
"Model Makers, Wood",Speaking,844,3.12
Motorcycle Mechanics,Speaking,844,3.12
Musical Instrument Repairers and Tuners,Speaking,844,3.12
"Musicians, Instrumental",Speaking,844,3.12
"Pesticide Handlers, Sprayers, and Applicators, Vegetation",Speaking,844,3.12
Photonics Technicians,Speaking,844,3.12
Physical Therapist Aides,Speaking,844,3.12
Pipe Fitters and Steamfitters,Speaking,844,3.12
Plumbers,Speaking,844,3.12
"Postal Service Mail Sorters, Processors, and Processing Machine Operators",Speaking,844,3.12
Prepress Technicians and Workers,Speaking,844,3.12
"Pump Operators, Except Wellhead Pumpers",Speaking,844,3.12
"Radio, Cellular, and Tower Equipment Installers and Repairers",Speaking,844,3.12
Rough Carpenters,Speaking,844,3.12
Security Guards,Speaking,844,3.12
Septic Tank Servicers and Sewer Pipe Cleaners,Speaking,844,3.12
Singers,Speaking,844,3.12
Statement Clerks,Speaking,844,3.12
Surgical Technologists,Speaking,844,3.12
"Tank Car, Truck, and Ship Loaders",Speaking,844,3.12
Taxi Drivers and Chauffeurs,Speaking,844,3.12
Telecommunications Line Installers and Repairers,Speaking,844,3.12
Tile and Marble Setters,Speaking,844,3.12
"Welding, Soldering, and Brazing Machine Setters, Operators, and Tenders",Speaking,844,3.12
Wellhead Pumpers,Speaking,844,3.12
Agricultural Technicians,Speaking,844,3
"Aircraft Structure, Surfaces, Rigging, and Systems Assemblers",Speaking,844,3
Animal Breeders,Speaking,844,3
Automotive Body and Related Repairers,Speaking,844,3
Automotive Glass Installers and Repairers,Speaking,844,3
Automotive Master Mechanics,Speaking,844,3
Automotive Specialty Technicians,Speaking,844,3
Bakers,Speaking,844,3
Biomass Plant Technicians,Speaking,844,3
Cabinetmakers and Bench Carpenters,Speaking,844,3
Camera and Photographic Equipment Repairers,Speaking,844,3
Cement Masons and Concrete Finishers,Speaking,844,3
"Coin, Vending, and Amusement Machine Servicers and Repairers",Speaking,844,3
"Computer Numerically Controlled Machine Tool Programmers, Metal and Plastic",Speaking,844,3
Computer Programmers,Speaking,844,3
"Computer-Controlled Machine Tool Operators, Metal and Plastic",Speaking,844,3
Construction Laborers,Speaking,844,3
Conveyor Operators and Tenders,Speaking,844,3
"Cooks, Fast Food",Speaking,844,3
"Cooks, Private Household",Speaking,844,3
"Cooks, Short Order",Speaking,844,3
Cooling and Freezing Equipment Operators and Tenders,Speaking,844,3
Court Reporters,Speaking,844,3
Craft Artists,Speaking,844,3
Crane and Tower Operators,Speaking,844,3
"Cutting, Punching, and Press Machine Setters, Operators, and Tenders, Metal and Plastic",Speaking,844,3
Dental Laboratory Technicians,Speaking,844,3
"Drilling and Boring Machine Tool Setters, Operators, and Tenders, Metal and Plastic",Speaking,844,3
"Electric Motor, Power Tool, and Related Repairers",Speaking,844,3
"Electrical and Electronics Installers and Repairers, Transportation Equipment",Speaking,844,3
Engine and Other Machine Assemblers,Speaking,844,3
Excavating and Loading Machine and Dragline Operators,Speaking,844,3
"Extruding and Drawing Machine Setters, Operators, and Tenders, Metal and Plastic",Speaking,844,3
"Farmworkers and Laborers, Crop",Speaking,844,3
Fence Erectors,Speaking,844,3
File Clerks,Speaking,844,3
"Food and Tobacco Roasting, Baking, and Drying Machine Operators and Tenders",Speaking,844,3
Food Batchmakers,Speaking,844,3
"Food Servers, Nonrestaurant",Speaking,844,3
"Forging Machine Setters, Operators, and Tenders, Metal and Plastic",Speaking,844,3
Furniture Finishers,Speaking,844,3
"Grinding, Lapping, Polishing, and Buffing Machine Tool Setters, Operators, and Tenders, Metal and Plastic",Speaking,844,3
Heavy and Tractor-Trailer Truck Drivers,Speaking,844,3
Helpers--Carpenters,Speaking,844,3
Helpers--Electricians,Speaking,844,3
"Helpers--Installation, Maintenance, and Repair Workers",Speaking,844,3
"Helpers--Painters, Paperhangers, Plasterers, and Stucco Masons",Speaking,844,3
Industrial Machinery Mechanics,Speaking,844,3
"Insulation Workers, Floor, Ceiling, and Wall",Speaking,844,3
"Insulation Workers, Mechanical",Speaking,844,3
Jewelers,Speaking,844,3
Locomotive Firers,Speaking,844,3
"Maintenance and Repair Workers, General",Speaking,844,3
Manicurists and Pedicurists,Speaking,844,3
Manufacturing Production Technicians,Speaking,844,3
"Meat, Poultry, and Fish Cutters and Trimmers",Speaking,844,3
Medical Records and Health Information Technicians,Speaking,844,3
Medical Transcriptionists,Speaking,844,3
"Milling and Planing Machine Setters, Operators, and Tenders, Metal and Plastic",Speaking,844,3
"Mixing and Blending Machine Setters, Operators, and Tenders",Speaking,844,3
"Mobile Heavy Equipment Mechanics, Except Engines",Speaking,844,3
"Model Makers, Metal and Plastic",Speaking,844,3
Motorboat Mechanics and Service Technicians,Speaking,844,3
"Multiple Machine Tool Setters, Operators, and Tenders, Metal and Plastic",Speaking,844,3
Nonfarm Animal Caretakers,Speaking,844,3
"Office Machine Operators, Except Computer",Speaking,844,3
Outdoor Power Equipment and Other Small Engine Mechanics,Speaking,844,3
Paperhangers,Speaking,844,3
"Petroleum Pump System Operators, Refinery Operators, and Gaugers",Speaking,844,3
Photographic Process Workers and Processing Machine Operators,Speaking,844,3
Print Binding and Finishing Workers,Speaking,844,3
Printing Press Operators,Speaking,844,3
"Railroad Brake, Signal, and Switch Operators",Speaking,844,3
Refuse and Recyclable Material Collectors,Speaking,844,3
"Rolling Machine Setters, Operators, and Tenders, Metal and Plastic",Speaking,844,3
Roofers,Speaking,844,3
Sailors and Marine Oilers,Speaking,844,3
"Service Unit Operators, Oil, Gas, and Mining",Speaking,844,3
Sheet Metal Workers,Speaking,844,3
Signal and Track Switch Repairers,Speaking,844,3
Solar Photovoltaic Installers,Speaking,844,3
Stationary Engineers and Boiler Operators,Speaking,844,3
"Stock Clerks- Stockroom, Warehouse, or Storage Yard",Speaking,844,3
Stonemasons,Speaking,844,3
Structural Iron and Steel Workers,Speaking,844,3
Structural Metal Fabricators and Fitters,Speaking,844,3
Team Assemblers,Speaking,844,3
Textile Bleaching and Dyeing Machine Operators and Tenders,Speaking,844,3
"Textile Cutting Machine Setters, Operators, and Tenders",Speaking,844,3
"Textile Winding, Twisting, and Drawing Out Machine Setters, Operators, and Tenders",Speaking,844,3
Tire Repairers and Changers,Speaking,844,3
"Transportation Vehicle, Equipment and Systems Inspectors, Except Aviation",Speaking,844,3
Tree Trimmers and Pruners,Speaking,844,3
Upholsterers,Speaking,844,3
Veterinary Assistants and Laboratory Animal Caretakers,Speaking,844,3
Water and Wastewater Treatment Plant and System Operators,Speaking,844,3
"Woodworking Machine Setters, Operators, and Tenders, Except Sawing",Speaking,844,3
Chief Executives,Systems Analysis,360,4.12
Logistics Engineers,Systems Analysis,360,4.12
Industrial-Organizational Psychologists,Systems Analysis,360,4
Actuaries,Systems Analysis,360,3.88
